,Name,Population,Total Enrolled,City,State,Latitude,Longitude,Cluster
236,CRU INSTITUTE OF COSMETOLOGY AND BARBERING,83,75,GARDEN GROVE,CA,33.790054214000065,-118.02921862699998,15
237,CRAWFORD COUNTY CAREER AND TECHNICAL CENTER PRACTICAL NURSING PROGRAM,32,28,MEADVILLE,PA,41.63367466600005,-80.12616686099994,417
238,COLLEGE OF THE CANYONS,21813,20573,SANTA CLARITA,CA,34.40312098800007,-118.56952365199999,15
239,COLLEGE OF THE DESERT,11741,10932,PALM DESERT,CA,33.732484,-116.38761,58
240,RED ROCKS COMMUNITY COLLEGE,6723,6029,LAKEWOOD,CO,39.720277399000054,-105.15009371799994,143
241,WASHINGTON & JEFFERSON COLLEGE,1553,1167,WASHINGTON,PA,40.17093312800006,-80.24072194299998,162
242,ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,159,129,JEFFERSON,OH,41.74586523900007,-80.73450978099999,-1
243,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,45631,37024,BLACKSBURG,VA,37.22990640100005,-80.41998783299994,-1
244,LEARNET ACADEMY INC,96,72,LOS ANGELES,CA,34.063777952000066,-118.29317073799996,15
245,DYERSBURG STATE COMMUNITY COLLEGE,2943,2650,DYERSBURG,TN,36.04719460000007,-89.39066095699997,-1
246,BLACKHAWK TECHNICAL COLLEGE,2760,2232,JANESVILLE,WI,42.59315918200008,-89.01625419899995,-1
247,BROKEN ARROW BEAUTY COLLEGE,76,69,TULSA,OK,36.06035587400004,-95.85282376299995,276
248,VICTORIA'S ACADEMY OF COSMETOLOGY,56,45,KENNEWICK,WA,46.208885646000056,-119.12229592199998,106
249,EMPIRE BEAUTY SCHOOL-CHANDLER,50,44,CHANDLER,AZ,33.34758571400005,-111.86042253399995,34
250,WATTS SCHOOL OF NURSING,170,150,DURHAM,NC,36.02764876500004,-78.94130005499994,338
251,UNIVERSITY OF CALIFORNIA-LOS ANGELES,69845,44589,LOS ANGELES,CA,34.06889230000007,-118.44390050099997,15
252,ADLER UNIVERSITY,1944,1726,CHICAGO,IL,41.886628,-87.625655,374
253,GOLDEN GATE UNIVERSITY-SAN FRANCISCO,2940,2472,SAN FRANCISCO,CA,37.78920777700006,-122.39878475499995,353
254,VISTA COLLEGE-ONLINE,643,574,RICHARDSON,TX,32.954466,-96.768207,335
255,HIGHLINE COLLEGE,6486,5829,DES MOINES,WA,47.38823109300006,-122.30306413299996,304
256,TURTLE MOUNTAIN COMMUNITY COLLEGE,736,586,BELCOURT,ND,48.883758,-99.750836,-1
257,FRANKLIN COLLEGE,1294,994,FRANKLIN,IN,39.478298392000056,-86.04718216999999,-1
258,UNIVERSITY OF SOUTHERN INDIANA,11480,10203,EVANSVILLE,IN,37.96424873900003,-87.67779024399994,310
259,PAUL MITCHELL THE SCHOOL-LOUISVILLE,225,207,LOUISVILLE,KY,38.24897,-85.578849,108
260,BLACKFEET COMMUNITY COLLEGE,543,417,BROWNING,MT,48.55184534600005,-113.00934289999998,-1
261,SUNY COLLEGE OF TECHNOLOGY AT CANTON,3614,3135,CANTON,NY,44.60599446600003,-75.18477657199998,-1
262,"JOSEF'S SCHOOL OF HAIR, SKIN & BODY-GRAND FORKS",44,39,GRAND FORKS,ND,47.900468938000074,-97.04428846899998,-1
263,KETTERING COLLEGE,904,763,KETTERING,OH,39.695052264000026,-84.19200606999993,142
264,ATA CAREER EDUCATION,272,230,SPRING HILL,FL,28.452814,-82.595621,-1
265,ROCKY MOUNTAIN UNIVERSITY OF HEALTH PROFESSIONS,1388,1193,PROVO,UT,40.21170211800006,-111.65623588099999,109
266,MONROE 2 ORLEANS BOCES-CENTER FOR WORKFORCE DEVELOPMENT,81,64,ROCHESTER,NY,43.15270005000008,-77.74396109399999,110
267,JONES COUNTY JUNIOR COLLEGE,4916,4535,ELLISVILLE,MS,31.597161606000043,-89.19969388399994,-1
268,ALLEGHENY WESLEYAN COLLEGE,108,67,SALEM,OH,40.86722018700004,-80.86123177199994,417
269,ST JOSEPH SCHOOL OF NURSING,124,92,NASHUA,NH,42.74999022600008,-71.47897706999998,236
270,MACHZIKEI HADATH RABBINICAL COLLEGE,173,158,BROOKLYN,NY,40.62793725500006,-73.98837823799994,369
271,MIDWAY PARIS BEAUTY SCHOOL,92,83,RIDGEWOOD,NY,40.699612,-73.909591,369
272,KENT STATE UNIVERSITY AT KENT,30612,26822,KENT,OH,41.151603,-81.337128,128
273,BRYAN UNIVERSITY,51,38,ROGERS,AR,36.33416270300006,-94.17007981199998,213
274,AUBURN UNIVERSITY AT MONTGOMERY,5986,5212,MONTGOMERY,AL,32.369939,-86.177351,40
275,JOHNSON & WALES UNIVERSITY-ONLINE,2519,2152,PROVIDENCE,RI,41.819821293000075,-71.41313072999998,139
276,BETHANY COLLEGE,764,576,BETHANY,WV,40.205624,-80.561031,-1
277,CAMBRIDGE JUNIOR COLLEGE-YUBA CITY,118,105,YUBA CITY,CA,39.139940394000064,-121.652226897,-1
278,UNIVERSITY OF PITTSBURGH-JOHNSTOWN,2641,2356,JOHNSTOWN,PA,40.267793410000024,-78.83234945799995,386
279,CENTRAL WYOMING COLLEGE,2052,1755,RIVERTON,WY,43.03049202400007,-108.42700987699999,-1
280,CAPITAL UNIVERSITY,3625,3020,COLUMBUS,OH,39.95487465300005,-82.93786739099994,234
281,WARNER PACIFIC UNIVERSITY,540,466,PORTLAND,OR,45.50626466500006,-122.59249849999998,117
282,AUGUSTA TECHNICAL COLLEGE,4256,3863,AUGUSTA,GA,33.41899249000005,-82.04843945799996,118
283,CENTURA COLLEGE-VIRGINIA BEACH,133,99,VIRGINIA BEACH,VA,36.83764131000004,-76.06450270799996,71
284,SOUTH UNIVERSITY-COLUMBIA,896,732,COLUMBIA,SC,34.09804162300003,-80.96183911599996,28
285,ARKANSAS STATE UNIVERSITY,15053,13106,JONESBORO,AR,35.84363421100005,-90.67787240299998,-1
286,COBA ACADEMY,99,86,ANAHEIM,CA,33.841161,-117.943055,15
287,TRICOCI UNIVERSITY OF BEAUTY CULTURE-CHICAGO NW,254,235,CHICAGO,IL,41.977660247000074,-87.80676740999996,374
288,SOUTHWESTERN COLLEGE,18957,17621,CHULA VISTA,CA,32.64156669800008,-116.99721453299998,342
289,THE WRIGHT INSTITUTE,638,514,BERKELEY,CA,37.868221005000066,-122.25316763199999,353
290,WHITTIER COLLEGE,1914,1564,WHITTIER,CA,33.97762460200005,-118.02840192199994,15
291,MCKENDREE UNIVERSITY,2588,2200,LEBANON,IL,38.609507474000054,-89.81469489299997,-1
292,WILLIAM WOODS UNIVERSITY,2498,2114,FULTON,MO,38.86022168100004,-91.95042557599999,-1
293,STUDIO JEWELERS,26,20,NEW YORK,NY,40.74546411600005,-73.98377396099994,369
294,EDUCATIONAL TECHNICAL COLLEGE-RECINTO DE COAMO,132,112,COAMO,PR,18.081816,-66.364369,401
295,CAPITAL COMMUNITY COLLEGE,3034,2715,HARTFORD,CT,41.76839689600007,-72.67273372399995,411
296,NORTH FLORIDA TECHNICAL COLLEGE,156,131,STARKE,FL,29.952334,-82.117341,-1
297,MAYO CLINIC COLLEGE OF MEDICINE AND SCIENCE,2458,1223,ROCHESTER,MN,44.021994747000065,-92.46618388799999,120
298,ST CATHERINE UNIVERSITY,5163,4277,SAINT PAUL,MN,44.925076958000034,-93.18223468499997,373
299,NASH COMMUNITY COLLEGE,3176,2623,ROCKY MOUNT,NC,35.97654576000008,-77.89738163999994,-1
300,ROBESON COMMUNITY COLLEGE,2215,1828,LUMBERTON,NC,34.67513347500005,-79.00717814099994,-1
301,ACADEMY OF HAIR TECHNOLOGY,41,28,GREENVILLE,SC,34.87412532800005,-82.32790907899994,186
302,QUEEN CITY COLLEGE,109,98,CLARKSVILLE,TN,36.573520839000025,-87.40870643399995,122
303,SULLIVAN UNIVERSITY,3897,3165,LOUISVILLE,KY,38.21282444600007,-85.67048849999998,108
304,LANSING COMMUNITY COLLEGE,12207,10306,LANSING,MI,42.73894064500007,-84.55170116599999,10
305,MONROE COMMUNITY COLLEGE,11482,10161,ROCHESTER,NY,43.10105094600004,-77.61012957599996,110
306,BNOS ZION OF BOBOV SEMINARY,159,131,BROOKLYN,NY,40.63309316300007,-73.99094855899995,369
307,IDAHO COLLEGE OF OSTEOPATHIC MEDICINE,564,477,MERIDIAN,ID,43.594515,-116.376042,79
308,SAN JOAQUIN VALLEY COLLEGE-SANTA MARIA,97,85,SANTA MARIA,CA,34.93767968900005,-120.43318912099994,262
309,NATURAL IMAGES BEAUTY COLLEGE,50,43,CLUTE,TX,29.02608,-95.400821,-1
310,ATLANTIC CAPE COMMUNITY COLLEGE,4911,4464,MAYS LANDING,NJ,39.46138681900004,-74.68228558299995,325
311,ARCADIA UNIVERSITY,4257,3300,GLENSIDE,PA,40.09194089500005,-75.16520513899997,52
312,HOWARD COLLEGE,4108,3674,BIG SPRING,TX,32.25229784700008,-101.45011269499997,-1
313,NORTH CENTRAL STATE COLLEGE,3013,2729,MANSFIELD,OH,40.79877704300003,-82.58158208899994,129
314,FORTIS COLLEGE-INDIANAPOLIS,447,416,INDIANAPOLIS,IN,39.918480600000066,-86.22323248099997,65
315,PAUL MITCHELL THE SCHOOL-PHOENIX,114,102,PHOENIX,AZ,33.52366698900005,-112.13304652,34
316,OKLAHOMA CITY UNIVERSITY,3263,2617,OKLAHOMA CITY,OK,35.495270979000054,-97.54124155799997,179
317,MONTGOMERY COUNTY COMMUNITY COLLEGE,10900,9827,BLUE BELL,PA,40.175609328000064,-75.27609349799997,52
318,SAVANNAH COLLEGE OF ART AND DESIGN,16051,14265,SAVANNAH,GA,32.077439465000054,-81.10023440199996,126
319,ROB ROY ACADEMY-FALL RIVER,90,78,FALL RIVER,MA,41.698796506000065,-71.15792935199994,139
320,RADFORD UNIVERSITY,12399,10695,RADFORD,VA,37.136914113000046,-80.54973148799996,-1
321,CONCORDE CAREER COLLEGE-GRAND PRAIRIE,938,862,GRAND PRAIRIE,TX,32.67536974800004,-97.05496553099994,335
322,PAUL MITCHELL THE SCHOOL-ST LOUIS,217,188,ST. LOUIS,MO,38.64478236800005,-90.26291475299996,341
323,KENNETH SHULER SCHOOL OF COSMETOLOGY AND NAILS-COLUMBIA,122,113,COLUMBIA,SC,34.04528231300003,-81.13296913999994,28
324,KEYSTONE COLLEGE,1710,1386,LA PLUME,PA,41.558969,-75.777456,48
325,REMINGTON COLLEGE-CLEVELAND CAMPUS,460,401,CLEVELAND,OH,41.42295138600008,-81.57934673699998,128
326,MIDWESTERN UNIVERSITY-DOWNERS GROVE,3647,2980,DOWNERS GROVE,IL,41.82836150600008,-88.00170241099994,374
327,OHIO STATE UNIVERSITY-MARION CAMPUS,1322,1158,MARION,OH,40.57930813000007,-83.08949975299998,129
328,EMPIRE BEAUTY SCHOOL-WARWICK,95,83,PROVIDENCE,RI,41.70367537200008,-71.49326364399997,139
329,WEATHERFORD COLLEGE,6045,5480,WEATHERFORD,TX,32.740631361000055,-97.79254584799997,-1
330,BLUEGRASS COMMUNITY AND TECHNICAL COLLEGE,11216,10180,LEXINGTON,KY,38.02446654800008,-84.50233815799999,305
331,PAUL MITCHELL THE SCHOOL-PORTLAND,-999,-999,PORTLAND,OR,45.52213,-122.677731,117
332,THE COLLEGE OF HEALTH CARE PROFESSIONS-FORT WORTH,762,704,FORT WORTH,TX,32.816897967000045,-97.31163250099996,335
333,GRAND VALLEY STATE UNIVERSITY,26284,23350,ALLENDALE,MI,42.96520807200005,-85.88751858699999,-1
334,RIVERLAND COMMUNITY COLLEGE,3741,3494,AUSTIN,MN,43.67677768900006,-93.00105482399994,-1
335,NATIONAL AMERICAN UNIVERSITY-RAPID CITY,1788,1440,RAPID CITY,SD,44.031402,-103.250307,131
336,MID-DEL TECHNOLOGY CENTER,385,337,MIDWEST CITY,OK,35.455236967000076,-97.40257765399997,179
337,SUM BIBLE COLLEGE AND THEOLOGICAL SEMINARY,668,584,EL DORADO HILLS,CA,38.620424,-121.055723,209
338,UNITED THEOLOGICAL SEMINARY OF THE TWIN CITIES,168,147,ST. PAUL,MN,45.05791470400004,-93.22563135199994,373
339,REMINGTON COLLEGE-HOUSTON SOUTHEAST CAMPUS,193,147,WEBSTER,TX,29.534538,-95.134985,364
340,OTTAWA UNIVERSITY-ONLINE,221,221,OTTAWA,KS,38.602692,-95.26377458899998,-1
341,DICKINSON STATE UNIVERSITY,1699,1441,DICKINSON,ND,46.88267691500005,-102.800510611,-1
342,POINT UNIVERSITY,2397,1946,WEST POINT,GA,32.879139,-85.184934,-1
343,NORTH-WEST COLLEGE-WEST COVINA,719,663,WEST COVINA,CA,34.07207106900006,-117.94958310799996,15
344,ARKANSAS STATE UNIVERSITY-MOUNTAIN HOME,1451,1271,MOUNTAIN HOME,AR,36.32239838600003,-92.38829486999998,-1
345,THE MODERN COLLEGE OF DESIGN,233,190,KETTERING,OH,39.681305302000055,-84.13426862399996,142
346,FLORIDA INSTITUTE OF TECHNOLOGY,7838,6775,MELBOURNE,FL,28.064502728000036,-80.62462834699994,133
347,EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY-PERU,48,44,PERU,IL,41.354283,-89.118452,-1
348,ANOKA TECHNICAL COLLEGE,1837,1683,ANOKA,MN,45.216331480000065,-93.41595462599997,-1
349,BETHANY LUTHERAN COLLEGE,955,769,MANKATO,MN,44.16648454400007,-93.99074391799996,134
350,EMPIRE BEAUTY SCHOOL-CHERRY HILL,98,89,CHERRY HILL,NJ,39.941907,-75.020767,52
351,SALEM COLLEGE,798,636,WINSTON-SALEM,NC,36.087515634000056,-80.24118587099997,173
352,WAKE FOREST UNIVERSITY,16188,8789,WINSTON-SALEM,NC,36.132098245000066,-80.27794275999997,173
353,NEW PROFESSIONS TECHNICAL INSTITUTE,111,16,MIAMI,FL,25.771488082000076,-80.26187320699995,397
354,MR LEON'S SCHOOL OF HAIR DESIGN-LEWISTON,25,13,LEWISTON,ID,46.41800375400004,-117.02046049899997,188
355,ORLEANS NIAGARA BOCES-PRACTICAL NURSING PROGRAM,38,27,SANBORN,NY,43.14605977700006,-78.86653680199998,159
356,UNIVERSAL TECHNICAL INSTITUTE OF MASSACHUSETTS INC,-999,-999,NORWOOD,MA,42.20764381400005,-71.20140823699995,236
357,YESHIVA GEDOLAH KESSER TORAH,96,85,MONSEY,NY,41.12482907800006,-74.068551,369
358,SHEAR EXCELLENCE HAIR ACADEMY,173,149,TAMPA,FL,28.027159709000045,-82.50333574299998,415
359,RIVIER UNIVERSITY,2552,2178,NASHUA,NH,42.73866626000006,-71.45625319899995,236
360,SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN,182,167,ROCHESTER,NY,43.20827451500003,-77.60282296899999,110
361,COLLEGE OF HAIR DESIGN CAREERS,68,61,SALEM,OR,44.949897,-122.981554,424
362,TOURO UNIVERSITY WORLDWIDE,2290,2131,LOS ALAMITOS,CA,33.80863982600005,-118.05777720099996,15
363,CARROLL COMMUNITY COLLEGE,3582,3060,WESTMINSTER,MD,39.53180548200004,-76.99111267599994,-1
364,MEREDITH COLLEGE,2340,1802,RALEIGH,NC,35.79719690400003,-78.68917475299997,338
365,SIGNATURE HEALTHCARE BROCKTON HOSPITAL SCHOOL OF NURSING,250,206,BROCKTON,MA,42.08736039900003,-70.99141514199994,139
366,UNIVERSITY OF NEW MEXICO-GALLUP CAMPUS,2321,2174,GALLUP,NM,35.502367,-108.726277,-1
367,ST PAUL'S SCHOOL OF NURSING-QUEENS,828,747,REGO PARK,NY,40.729211,-73.858549,369
368,EAGLE GATE COLLEGE-MURRAY,314,271,MURRAY,UT,40.649984129000075,-111.90360946499999,109
369,SALON SUCCESS ACADEMY-UPLAND,213,192,UPLAND,CA,34.10835333700004,-117.631091347,15
370,TEXAS BEAUTY COLLEGE,60,43,HALTOM CITY,TX,32.815355398000065,-97.26496016999994,335
371,RENTON TECHNICAL COLLEGE,3579,3214,RENTON,WA,47.48908189200006,-122.17827775099994,304
372,PLATT COLLEGE-MILLER-MOTTE TECHNICAL-CHARLESTON,352,309,CHARLESTON,SC,32.95333715000004,-80.04460701899995,348
373,NORTHWEST COLLEGE-HILLSBORO,38,31,HILLSBORO,OR,45.52118474500003,-122.98408684499998,-1
374,DESIGN'S SCHOOL OF COSMETOLOGY,23,15,PASO ROBLES,CA,35.648341,-120.672656,-1
375,BARTON COUNTY COMMUNITY COLLEGE,4548,4094,GREAT BEND,KS,38.40272034900005,-98.73049803299995,-1
376,RICHARD BLAND COLLEGE,2403,2218,SOUTH PRINCE GEORGE,VA,37.15696238500004,-77.39992328699998,-1
377,GRAND VIEW UNIVERSITY,2243,1874,DES MOINES,IA,41.62020458300003,-93.60278882399996,89
378,LINCOLN TECHNICAL INSTITUTE-ALLENTOWN,649,599,ALLENTOWN,PA,40.59190826100007,-75.568979,372
379,LAMSON INSTITUTE,472,425,SAN ANTONIO,TX,29.48142610000008,-98.60750439699996,99
380,UNIVERSITY OF SAINT JOSEPH,3027,2305,WEST HARTFORD,CT,41.78302805000004,-72.73048931899996,411
381,UNIVERSITY OF CINCINNATI-BLUE ASH COLLEGE,7691,7239,BLUE ASH,OH,39.232994663000056,-84.40043788999998,142
382,OHIO VALLEY COLLEGE OF TECHNOLOGY,205,170,EAST LIVERPOOL,OH,40.679586,-80.572194,-1
383,WRIGHT STATE UNIVERSITY-MAIN CAMPUS,12881,10936,DAYTON,OH,39.78063402200007,-84.06488143699994,142
384,PONTOTOC TECHNOLOGY CENTER,126,73,ADA,OK,34.751856,-96.681819,-1
385,OGLE SCHOOL HAIR SKIN NAILS-FT WORTH,316,290,FORT WORTH,TX,32.681766,-97.417757,335
386,EMORY & HENRY COLLEGE,1607,1230,EMORY,VA,36.772543,-81.831737,-1
387,OGLE SCHOOL HAIR SKIN NAILS-HURST,166,152,HURST,TX,32.82169618800003,-97.20154343999997,335
388,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,36,25,SAN ANTONIO,TX,29.354242,-98.484794,99
389,YESHIVA OHR ELCHONON CHABAD WEST COAST TALMUDICAL SEMINARY,161,135,LOS ANGELES,CA,34.08549435600003,-118.34668818799997,15
390,UNIVERSITY OF COLORADO BOULDER,46885,37437,BOULDER,CO,40.004415065000046,-105.26706127099999,143
391,LINCOLN COLLEGE OF TECHNOLOGY-DENVER,1627,1529,DENVER,CO,39.77651,-104.856171,143
392,COLUMBIA COLLEGE,2330,2132,SONORA,CA,38.03036065100008,-120.38760331399999,-1
393,COLLEGE OF WESTERN IDAHO,11643,10200,NAMPA,ID,43.61410605700007,-116.50731408599995,79
394,ROBERT PAUL ACADEMY OF COSMETOLOGY ARTS & SCIENCES,92,62,TIMONIUM,MD,39.431076,-76.621875,422
395,SAN JOSE STATE UNIVERSITY,39794,36208,SAN JOSE,CA,37.337508694000064,-121.88045845999994,353
396,VOLUNTEER STATE COMMUNITY COLLEGE,9629,8832,GALLATIN,TN,36.36251787200007,-86.49712664299994,-1
397,MIDAMERICA NAZARENE UNIVERSITY,2156,1636,OLATHE,KS,38.87479733400005,-94.782100056,51
398,LU ROSS ACADEMY,247,190,VENTURA,CA,34.278033814000025,-119.293951833,144
399,INSTITUCION CHAVIANO DE MAYAGUEZ,110,89,MAYAGUEZ,PR,18.200518,-67.134396,57
400,HERZING UNIVERSITY-ORLANDO,755,698,WINTER PARK,FL,28.615751,-81.312691,399
401,MECH-TECH COLLEGE,2144,1947,CAGUAS,PR,18.237102,-66.053276,401
402,MEDICAL TRAINING COLLEGE,259,233,BATON ROUGE,LA,30.427311591000034,-91.06944937799994,241
403,BARNARD COLLEGE,3696,2744,NEW YORK,NY,40.80913677900003,-73.96402697999997,369
404,SAN JOAQUIN COLLEGE OF LAW,246,183,CLOVIS,CA,36.82447964600004,-119.697656672,88
405,LINCOLN COLLEGE OF TECHNOLOGY-COLUMBIA,963,870,COLUMBIA,MD,39.17431832400007,-76.83635841299997,422
406,KIRKSVILLE AREA TECHNICAL CENTER,63,40,KIRKSVILLE,MO,40.18565177100004,-92.56594950899995,146
407,UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,4117,3363,ASHEVILLE,NC,35.61661815000008,-82.56525862399997,39
408,COASTAL CAROLINA COMMUNITY COLLEGE,4160,3571,JACKSONVILLE,NC,34.77168735200007,-77.38478475699998,-1
409,FOX COLLEGE,493,404,BEDFORD PARK,IL,41.77147,-87.744805,374
410,MR JOHN'S SCHOOL OF COSMETOLOGY ESTHETICS & NAILS-DECATUR,-999,-999,DECATUR,IL,39.84608058600003,-88.93357368899996,147
411,LINCOLN TECHNICAL INSTITUTE-UNION,1578,1493,UNION,NJ,40.706298924000066,-74.27487469799996,369
412,JOLIE HAIR AND BEAUTY ACADEMY-HAZLETON,44,38,HAZLETON,PA,40.97510179400007,-75.97729968899995,372
413,BAPTIST HEALTH SCIENCES UNIVERSITY,1032,890,MEMPHIS,TN,35.13841518000004,-90.02750079299994,70
414,CHRISTIAN BROTHERS UNIVERSITY,2347,1918,MEMPHIS,TN,35.12743661700006,-89.98324072099996,70
415,SAINT JOSEPH'S COLLEGE OF MAINE,2434,1967,STANDISH,ME,43.82544744200004,-70.48146174799996,-1
416,CLEVELAND COMMUNITY COLLEGE,2719,2269,SHELBY,NC,35.279833376000056,-81.49285551899999,-1
417,NEW BEGINNING COLLEGE OF COSMETOLOGY,95,86,ALBERTVILLE,AL,34.27872505100004,-86.19699205099994,-1
418,EUROPEAN MEDICAL SCHOOL OF MASSAGE,16,12,SINKING SPRING,PA,40.31938123500004,-76.00825851699994,372
419,ICOHS COLLEGE,126,100,SAN DIEGO,CA,32.721183616000076,-117.16685007099994,342
420,VISTA ADULT SCHOOL,264,264,VISTA,CA,33.187334,-117.240253,342
421,PIMA MEDICAL INSTITUTE-SAN MARCOS,657,567,SAN MARCOS,CA,33.136906,-117.160199,342
422,DRURY UNIVERSITY-COLLEGE OF CONTINUING PROFESSIONAL STUDIES,1192,1020,SPRINGFIELD,MO,37.219709,-93.286161,55
423,MINNESOTA STATE COLLEGES AND UNIVERSITIES SYSTEM OFFICE,333,-999,ST PAUL,MN,44.94796,-93.09568,373
424,AUSTIN CAREER INSTITUTE,105,91,AUSTIN,TX,30.368490506000057,-97.72468189099999,377
425,NUC UNIVERSITY - IBC INSTITUTE - PONCE,-999,-999,PONCE,PR,18.005350304000046,-66.61385349199998,401
426,CALIFORNIA INSTITUTE OF ARTS & TECHNOLOGY-NATIONAL CITY,152,134,NATIONAL CITY,CA,32.66170331100005,-117.10599826999999,342
427,CALIFORNIA INTERNATIONAL BUSINESS UNIVERSITY,49,34,SAN DIEGO,CA,32.71809030400004,-117.16807485399994,342
428,HOUSTON SCHOOL OF CARPENTRY,162,135,HOUSTON,TX,29.74152530400005,-95.34465420299995,364
429,MCALLEN CAREERS INSTITUTE,51,28,MCALLEN,TX,26.199771304000024,-98.22257820299996,317
430,HEALTH AND TECHNOLOGY TRAINING INSTITUTE,54,44,PHILADELPHIA,PA,39.950398532000065,-75.16446908199998,52
431,CAREERS INSTITUTE OF AMERICA,57,18,DALLAS,TX,32.93411224300007,-96.83852791499999,335
432,DELUXE BARBER COLLEGE,58,50,SAN ANTONIO,TX,29.554923001000077,-98.40085979399998,99
433,OLD TOWN BARBER COLLEGE - KC,-999,-999,KANSAS CITY,MO,39.03392457900003,-94.413604492,51
434,NATIONAL AMERICAN UNIVERSITY-KINGS BAY,32,31,KINGS BAY,GA,30.79306329900004,-81.56846460999998,153
435,FORTIS COLLEGE-LANDOVER,723,625,LANDOVER,MD,38.950010304000045,-76.86629632899997,422
436,CASAL INSTITUTE OF NEVADA,298,268,LAS VEGAS,NV,36.10155430100008,-115.11726263199995,154
437,UNITED TALMUDICAL SEMINARY,3361,3118,BROOKLYN,NY,40.705945764000035,-73.95919378799994,369
438,UNIVERSITY OF PUERTO RICO-AGUADILLA,2790,2444,AGUADILLA,PR,18.498652,-67.13793,401
439,STUDIO BEAUTY SCHOOL,91,76,SPOKANE VALLEY,WA,47.657655,-117.270239,155
440,NEW BEGINNINGS BEAUTY ACADEMY,42,38,PINE BLUFF,AR,34.203728,-92.019184,156
441,NOVA SOUTHEASTERN UNIVERSITY,25444,20888,FORT LAUDERDALE,FL,26.079336561000048,-80.24248009899998,397
442,TREASURE COAST TECHNICAL COLLEGE,97,75,VERO BEACH,FL,27.63639,-80.400031,-1
443,SOUTHERN ILLINOIS UNIVERSITY-CARBONDALE,16170,11366,CARBONDALE,IL,37.717389,-89.221214,157
444,TRI-STATE BARBER COLLEGE,18,16,ASHLAND,KY,38.47515,-82.633351,158
445,GARDEN STATE SCIENCE AND TECHNOLOGY INSTITUTE,61,55,JERSEY CITY,NJ,40.734782,-74.059535,369
446,MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,6164,5757,FERGUS FALLS,MN,46.28738858100007,-96.09636583499997,-1
447,KENT STATE UNIVERSITY AT GEAUGA,2629,2477,BURTON,OH,41.48372734700007,-81.14308536999994,-1
448,ERIE COMMUNITY COLLEGE,10082,8364,BUFFALO,NY,42.881771024000045,-78.87267902399998,159
449,STONY BROOK UNIVERSITY,32161,26782,STONY BROOK,NY,40.91554,-73.12112,369
450,CARTHAGE COLLEGE,3277,2763,KENOSHA,WI,42.62247428100005,-87.82102004099994,227
451,MITCHELL COMMUNITY COLLEGE,3821,3373,STATESVILLE,NC,35.782813942000075,-80.89408258799995,-1
452,PAUL MITCHELL THE SCHOOL-CHICAGO,240,209,CHICAGO,IL,41.86621272900004,-87.64664391399998,374
453,CENTRAL OHIO TECHNICAL COLLEGE,3337,3029,NEWARK,OH,40.069314097000074,-82.44744126499995,234
454,SOUTH UNIVERSITY-VIRGINIA BEACH,500,403,VIRGINIA BEACH,VA,36.83360193500005,-76.12419336699998,71
455,SAN JOAQUIN VALLEY COLLEGE-FRESNO,573,511,FRESNO,CA,36.82989405400008,-119.78411624899996,88
456,OKLAHOMA STATE UNIVERSITY-OKLAHOMA CITY,5353,4949,OKLAHOMA CITY,OK,35.475521843000024,-97.58210126899996,179
457,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-HOHENWALD,562,528,HOHENWALD,TN,35.55168658400004,-87.57375680099994,-1
458,MOORE COLLEGE OF ART AND DESIGN,565,389,PHILADELPHIA,PA,39.957078,-75.172105,52
459,UNIVERSITY OF PITTSBURGH-PITTSBURGH CAMPUS,45541,32277,PITTSBURGH,PA,40.44259861100005,-79.95410478399998,162
460,PALACE BEAUTY COLLEGE,305,272,LOS ANGELES,CA,34.044739435000054,-118.309491128,15
461,COASTAL CAROLINA UNIVERSITY,11621,10118,CONWAY,SC,33.797685,-79.013028,163
462,LAREDO COLLEGE,10149,9292,LAREDO,TX,27.506477,-99.520772,165
463,EASTERN WASHINGTON UNIVERSITY,13716,12349,CHENEY,WA,47.49129315400006,-117.589371342,-1
464,SOUTHEASTERN TECHNICAL COLLEGE,2032,1792,VIDALIA,GA,32.20392951300005,-82.36582686199995,-1
465,VALLEY GRANDE INSTITUTE FOR ACADEMIC STUDIES,107,79,WESLACO,TX,26.158255908000058,-97.99039124599994,317
466,SHELTON STATE COMMUNITY COLLEGE,4153,3743,TUSCALOOSA,AL,33.120531423000045,-87.56148012899996,-1
467,AVALON SCHOOL OF COSMETOLOGY-PHOENIX,472,437,PHOENIX,AZ,33.639419135000026,-112.05808796799994,34
468,MERCED COLLEGE,11476,10645,MERCED,CA,37.335300077000056,-120.47646375899996,164
469,UNIVERSITY OF SOUTH CAROLINA AIKEN,4461,3944,AIKEN,SC,33.57423075100007,-81.76787258299998,118
470,TEXAS A & M INTERNATIONAL UNIVERSITY,9351,8525,LAREDO,TX,27.57350389100003,-99.43522522799998,165
